name,dynasty,type,description,entry_time,size,materials,图片URL,Author,museum_id
碗,明朝 | 永乐,碗,瓷碗。碗身为白色，施青釉。外沿下方刻有回纹，其下为莲瓣纹饰，碗心内刻花卉纹，内沿下方饰菱形圈纹，碗腹处以泥浆绘制双链纹。,02 Apr 2025,直径：159毫米 | 高度：88毫米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/10d59b8b_f043_4ccd_a35a_a3bb0174a388/mid_00385298_001.jpg,不明,1
碗；盖,晋朝,碗 | 盖子,直壁刻花深碗配低穹顶盖，盖钮作茎叶造型并饰放射状刻线。盖内底缘与口沿处有墨书题记。定窑釉炻器制。,1936,直径：14厘米 | 高度：12.70厘米 | 重量：0.55千克,陶器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_14/c314836d_f016_4470_819a_a3ba00ec918c/mid_00236588_001.jpg,不明,1
碗,南宋,碗,吉州窑石碗。碗内施深褐釉，外壁三分之二处施同色釉，并饰青白彩绘线条。,02 Apr 2025,高度：66毫米,陶器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_19/48ebd92c_ef6c_4c79_b2ca_a3bb013a6c20/mid_00366195_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗残片；轮制工艺；外壁刻划莲瓣纹；施透明白釉。,暂无,高：2.40厘米 | 长：3厘米 | 厚：0.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_12/d245a91b_4f6f_495d_b91b_a3c100c5ff15/mid_00640414_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗底残片；轮制工艺；外壁刻划莲瓣纹；施透明白釉。,暂无,高度：1.30厘米 | 长度：4.80厘米 | 厚度：0.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/730faea0_41c5_4c73_b98e_a3c300be87dd/mid_00793973_001.jpg,不明,1
碗,明朝,碗,青花瓷碗，外壁饰花卉纹，口沿外撇，底部有款识。,2010,高度：5厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_15/75505c13_87de_4292_8311_a3c300fc51e6/mid_00809421_001.jpg,不明,1
碗,清朝,碗,黄地绿黑彩双龙戏珠纹小瓷碗，内壁环饰寿字，底书青花四字伪托乾隆款。,1905,直径：10厘米 | 高度：6.50厘米 | 重量：0.15千克,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_9/30_14/a95769e0_7375_40e1_a2cd_a3b600f407a3/mid_00015719_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：16厘米 | 高度：2.60厘米 | 长度：5.20厘米 | 厚度：0.40厘米 | 口沿占比：9.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_12/e07bd1a3_8b19_4524_bb1f_a3c100c5d9ce/mid_00640393_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：3.40厘米 | 长度：3.60厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/2ccee232_d87c_4db1_b314_a3c201374b4e/mid_00752151_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：1.80厘米 | 长度：2.10厘米 | 厚度：0.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/ede5b381_d28c_4f68_ac0f_a3c20137108c/mid_00752167_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：3厘米 | 长度：3.70厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_17/554dbb24_caa6_4a0f_a19b_a3c2011e0b54/mid_00741626_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗底残片；轮制；施透明白釉。,暂无,高度：5.90厘米 | 长度：5.40厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_16/929c54bc_7f96_4bef_88d3_a3c101148a93/mid_00675099_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；通体施透明白釉。,暂无,直径：17厘米（口沿直径） | 高度：5.10厘米 | 长度：3.50厘米 | 厚度：0.30厘米 | 占比：口沿2.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/15_21/85bde883_ce01_4730_9688_a3c50164ebd3/mid_00969380_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；施透明白釉。,暂无,直径：17厘米（口沿直径）| 高度：3.60厘米 | 长度：3.30厘米 | 厚度：0.40厘米 | 占比：口沿6%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/15_21/4e6c9a92_46e7_488b_9770_a3c50164f740/mid_00969385_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：18厘米 | 高度：2.70厘米 | 长度：2.70厘米 | 厚度：0.40厘米 | 占比：口沿的4.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_11/7446d78c_d536_4420_97d1_a3c100c58d19/mid_00640360_001.jpg,不明,1
碗,清朝,碗,碗。云龙纹饰，蝙蝠、葫芦、桃及花卉图案。广珐琅铜制。,1957,直径：13.80厘米 | 高度：6.40厘米,铜,https://media.britishmuseum.org/media/Repository/Documents/2014_10/16_8/3e9c253e_f034_43c7_9ca0_a3c6008cb44f/mid_00988237_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：16厘米 | 高度：3厘米 | 长度：3.50厘米 | 厚度：0.40厘米 | 边缘比例：7.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/46b49ea6_16e4_40de_a050_a3c300bef867/mid_00794085_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；施透明白釉。,暂无,直径：21厘米（口沿直径）| 高度：3厘米 | 长度：2.40厘米 | 厚度：0.30厘米 | 占比：口沿的2.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/15_21/0d9ab2fd_81c7_4742_9e5c_a3c50164fb2e/mid_00969387_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：1.80厘米 | 长度：3厘米 | 厚度：0.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_17/4fb4aa51_c6ca_44cf_be99_a3c2011e119e/mid_00741629_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：18厘米 | 高度：6.60厘米 | 长度：4.50厘米 | 厚度：0.50厘米 | 口沿占比：7.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_15/4a95e444_35f7_43f2_ad34_a3c10103efc3/mid_00669703_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：18厘米 | 高度：2厘米 | 长度：3.20厘米 | 厚度：0.40厘米 | 边缘占比：5%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_16/68cb0cb2_0279_491b_8b68_a3c101131f7e/mid_00674534_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：16厘米 | 高度：5.40厘米 | 长度：6.60厘米 | 厚度：0.40厘米 | 口沿占比：14%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/504e08ba_4df4_4082_8331_a3c201374bc3/mid_00752202_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：14厘米 | 高度：5.50厘米 | 长度：2.60厘米 | 厚度：0.40厘米 | 口沿占比：4.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/36144c83_50ed_450c_af60_a3c300c077af/mid_00794738_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗底残片；施透明白釉。,暂无,直径：7厘米（底径）| 高度：6.70厘米 | 长度：4厘米 | 厚度：0.40厘米 | 口沿完整度：10%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/15_21/9461d664_e357_4c9f_a4b0_a3c50164e7a3/mid_00969378_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：16厘米 | 高度：3.90厘米 | 长度：3.70厘米 | 厚度：0.30厘米 | 百分比：口沿占比7.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/ce381a18_db9d_4f87_ab05_a3c300bf6c3b/mid_00794447_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：12厘米 | 高度：3.50厘米 | 长度：3.50厘米 | 厚度：0.30厘米 | 口沿占比：6%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/05fb1104_b1cb_4772_8764_a3c300be897d/mid_00793974_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：18厘米 | 高度：2.60厘米 | 长度：3.20厘米 | 厚度：0.40厘米 | 占比：口沿占比4%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_12/f1d2324c_f358_4cce_8af8_a3c100c7cdc7/mid_00641280_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：18厘米 | 高度：2.40厘米 | 长度：4.70厘米 | 厚度：0.40厘米 | 口沿占比：8%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_16/821d40c5_6272_4243_b4c2_a3c101124974/mid_00674224_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：14厘米 | 高度：2.60厘米 | 长度：3.80厘米 | 厚度：0.30厘米 | 占比：口沿的8%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/63b3debc_27a7_4f7e_bf52_a3c300bf3ebb/mid_00794274_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：14厘米 | 高度：3.10厘米 | 长度：3.50厘米 | 厚度：0.30厘米 | 口沿占比：8%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/ce3da4c5_0288_483c_bce9_a3c300c03b1a/mid_00794703_001.jpg,不明,1
碗,唐代 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：19厘米 | 高度：5厘米 | 长度：3.90厘米 | 厚度：0.30厘米 | 口沿占比：6%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/9c889a30_d254_4bc7_8ed4_a3c300c3a9a9/mid_00795940_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：10厘米 | 高度：2.70厘米 | 长度：2.90厘米 | 厚度：0.30厘米 | 口沿占比：5%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_16/334a9781_b52a_4712_9153_a3c10114241c/mid_00674937_001.jpg,不明,1
碗,暂无,碗,瓷碗，白釉，外缘饰有装饰艺术风格的条线纹样。底部有款。,1994,直径：12.50厘米（口沿）| 高度：5.60厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_11/9_19/6c4b155f_8d4c_4f32_bf7f_a3de013c931b/mid_01463678_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：3厘米 | 长度：2.30厘米 | 厚度：0.40厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_16/f6dfbbd8_c104_4bfe_a9a3_a3c1011448cc/mid_00675061_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：16厘米 | 高度：2厘米 | 长度：4.30厘米 | 厚度：0.40厘米 | 占比：口沿的9.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/f338ab46_8caa_41d4_a268_a3c20137bfdd/mid_00752299_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：22厘米 | 高度：4.40厘米 | 长度：4厘米 | 厚度：0.40厘米 | 百分比：口沿占比5.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/d07ca738_2f0f_4ee5_b4cc_a3c300bfb0e0/mid_00794482_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：16厘米 | 高度：3.90厘米 | 长度：5.60厘米 | 厚度：0.40厘米 | 占比：口沿占比11.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/065d1c7e_cc4d_4064_8761_a3c300bf8e7d/mid_00794418_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：14厘米 | 高度：5.80厘米 | 长度：5.70厘米 | 厚度：0.40厘米 | 占比：口沿的12.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/f7dc366a_8829_42b1_a5b9_a3c300bf0ff7/mid_00794297_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：2.60厘米 | 长度：3.80厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_16/46e85508_4dba_43bd_a7c2_a3c10114498c/mid_00675009_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：26厘米 | 高度：6.40厘米 | 长度：6厘米 | 厚度：0.40厘米 | 百分比：口沿占比7.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/6715ff77_1f12_4060_ad2d_a3c2013747f0/mid_00752200_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：23厘米 | 高度：5.80厘米 | 长度：12.10厘米 | 厚度：0.50厘米 | 口沿占比：17.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/ecceb843_d08b_4889_8b7e_a3c300bfa03e/mid_00794427_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；施透明白釉。,暂无,直径：18厘米（沿口直径）| 高度：4.40厘米 | 长度：3.90厘米 | 厚度：0.50厘米 | 占比：沿口3%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/15_21/3aff1015_1d4e_4132_b6e5_a3c50164e0bf/mid_00969375_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：20厘米 | 高度：2.20厘米 | 长度：5.40厘米 | 厚度：0.20厘米 | 占比：口沿的8.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_17/7159988c_9226_4a42_a4a0_a3c2011906de/mid_00740010_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：23厘米 | 高度：5.70厘米 | 长度：4.30厘米 | 厚度：0.30厘米 | 口沿占比：2.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_13/8e9c682b_4251_4558_bb77_a3c100dd0999/mid_00651287_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制工艺；施透明白釉。,暂无,高：2.40厘米 | 长：2.10厘米 | 厚：0.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/a685dbfa_848b_48d2_b0be_a3c201375cf2/mid_00752161_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：2.60厘米 | 长度：2.30厘米 | 厚度：0.60厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_17/08b9891e_3a18_4318_a5c4_a3c2011e63ca/mid_00741623_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；施透明白釉。,暂无,直径：17厘米（沿口直径）| 高度：2.90厘米 | 长度：5.40厘米 | 厚度：4.40厘米 | 占比：沿口7%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/15_21/ecdddbd1_c357_43ba_910f_a3c50164edf6/mid_00969381_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：18厘米 | 高度：6.20厘米 | 长度：7.30厘米 | 厚度：0.40厘米 | 口沿占比：3%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_12/04c554df_0fac_4668_bc7b_a3c100c67326/mid_00640728_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：18厘米 | 高度：5.20厘米 | 长度：8.10厘米 | 厚度：0.20厘米 | 口沿占比：14.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/0dbc7641_8779_4d16_b56a_a3c300be9535/mid_00794030_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：1.90厘米 | 长度：3.60厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/8e939795_43c0_47a2_b01a_a3c201373e45/mid_00752144_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：18厘米 | 高度：4厘米 | 长度：5.70厘米 | 厚度：0.40厘米 | 边缘占比：5.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_11/a00798a3_167f_43b0_a219_a3c100c5c0be/mid_00640478_001.jpg,不明,1
碗,清朝 | 道光,碗,碗。蓝色玻璃制成。有铭文。方形年款。,1873,直径：13.80厘米 | 高度：7.50厘米,玻璃,https://media.britishmuseum.org/media/Repository/Documents/2014_10/15_19/7d65ab48_1bca_4fc3_93ec_a3c501452fe4/mid_00958490_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：24厘米 | 高度：1.90厘米 | 长度：3.30厘米 | 厚度：0.30厘米 | 占比：口沿的4%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_17/4a80f852_dd5f_4e4e_b6ff_a3c2011943ed/mid_00740044_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：4.90厘米 | 长度：5.20厘米 | 厚度：0.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_17/495fc8dc_f193_4152_9af2_a3c2011e65d2/mid_00741624_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：1.50厘米 | 长度：3.90厘米 | 厚度：0.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_12/6414a6b8_64bf_4448_91b1_a3c100c622f7/mid_00640533_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；施透明白釉。,暂无,直径：20厘米（沿径）| 高度：2.20厘米 | 长度：3.50厘米 | 厚度：0.40厘米 | 占比：沿径2%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/15_21/3b11e377_5694_4e50_ae05_a3c501652cc7/mid_00969457_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：14厘米 | 高度：3.10厘米 | 长度：1.80厘米 | 厚度：0.30厘米 | 占比：口沿的3%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/c9a6d1c1_2942_44d2_abab_a3c300c03d96/mid_00794657_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：24厘米 | 高度：4.40厘米 | 长度：4.80厘米 | 厚度：0.40厘米 | 边缘比例：5%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/8b872db7_7302_4341_8bea_a3c300c30a53/mid_00795624_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：18厘米 | 高度：7.40厘米 | 长度：9.50厘米 | 厚度：0.50厘米 | 边缘完整度：17.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/8e3d1369_64d5_4077_893f_a3c201373b53/mid_00752193_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：24厘米 | 高度：5.30厘米 | 长度：9.40厘米 | 厚度：0.50厘米 | 口沿占比：3%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_16/9e5db2be_64f9_45d8_a04d_a3c10112c4b9/mid_00674331_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗底碎片；通体施透明白釉。,暂无,直径：6厘米（底径）| 高度：6.50厘米 | 长度：5.30厘米 | 厚度：0.40厘米 | 口沿完整度：30%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/15_21/44be5bda_6d2a_42eb_a542_a3c50164e2bd/mid_00969376_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：16厘米 | 高度：3.60厘米 | 长度：4.50厘米 | 厚度：0.50厘米 | 口沿占比：9%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/b1c66a12_f2ae_4849_9992_a3c300c0019b/mid_00794576_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制；施透明白釉。,暂无,高度：5.60厘米 | 长度：5.50厘米 | 厚度：0.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/c63b0ef9_5a07_4118_a851_a3c300bf4cc9/mid_00794233_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗残片；轮制工艺；施透明白釉。,暂无,高度：1厘米 | 长度：1.50厘米 | 厚度：0.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_18/1a167624_315d_44ed_a287_a3c20137175e/mid_00752171_001.jpg,不明,1
碗,清朝 | 康熙,碗,此小瓷碗以绿、茄紫及黑彩绘就鹅与雄鹅栖于粟下之景，内外口沿及圈足均以青花勾勒双圈，底书青花双圈“大明嘉靖年制”六字楷书款（1522-1566年）。,1947,直径：8.50厘米 | 高度：4.70厘米 | 重量：0.05千克,瓷器,无图片,不明,1
碗,唐代 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：14厘米 | 高度：2.40厘米 | 长度：5.50厘米 | 厚度：0.40厘米 | 边缘占比：12.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/4ef4f7d8_a3e6_4df4_b2a3_a3c300c05caa/mid_00794775_001.jpg,不明,1
碗,唐朝 | 五代 | 北宋,碗,瓷碗口沿残片；轮制；施透明白釉。,暂无,直径：26厘米 | 高度：1.80厘米 | 长度：2.50厘米 | 厚度：0.30厘米 | 占比：口沿的2.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_15/7ddf8d99_2d0c_424e_a28c_a3c10103f5a2/mid_00669707_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗残片；轮制工艺；外壁刻划莲瓣纹；施透明白釉。,暂无,高度：3.20厘米 | 长度：4.60厘米 | 厚度：0.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/41b6b23c_29ee_4605_b0cb_a3c300c3bd0f/mid_00795952_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗口沿残片；轮制工艺；外壁刻划莲瓣纹饰；施透明白釉。,暂无,直径：16厘米 | 高度：3.50厘米 | 长度：3.40厘米 | 厚度：0.40厘米 | 口沿占比：5.50%,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_15/c72b36c9_9004_40ef_b8e4_a3c101020b25/mid_00669014_001.jpg,不明,1
碗,北宋 | 南宋,碗,瓷碗残片；轮制工艺；外壁刻划莲瓣纹；施透明白釉。,暂无,高度：3.30厘米 | 长度：2.80厘米 | 厚度：0.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_11/cce92784_d9bb_4277_8ede_a3c300be8633/mid_00793972_001.jpg,不明,1
碗,清朝 | 光绪,碗,橙红地绿彩缠枝莲纹小碗，莲间饰蝙蝠，下托寿字纹。底书青花六字光绪年款。,1905,直径：10厘米 | 高度：6厘米 | 重量：0.15千克,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_9/30_14/2d64d38d_1d27_4c7a_989a_a3b600f13a02/mid_00015132_001.jpg,不明,1
碗,宋朝 | 金朝,碗,碗。莲瓣纹。青瓷（北方窑），施釉刻花炻器。,1936,直径：6英寸,陶器,https://media.britishmuseum.org/media/Repository/Documents/2014_9/30_8/2cf77ed8_0554_4ea4_b99f_a3b6008d510e/mid_00183377_001.jpg,不明,1
碗,清朝,碗,浅口碗，带沿。瓷质，施有开片绿釉。,暂无,直径：7.40英寸 | 高度：2.80英寸,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_9/30_14/cc920e8a_48a5_49df_9e84_a3b600f073bf/mid_00014946_001.jpg,不明,1
碗,宋朝,碗,碗。龙泉窑青釉瓷制。,1929,高度：2.60英寸,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_9/30_8/48ad62eb_0fca_448a_b5a5_a3b6008db233/mid_00183479_001.jpg,不明,1
碗,五代,碗,瓷片（碗）。花卉卷纹。青釉刻划炻器。,1940,长度：10至12厘米,陶器,https://media.britishmuseum.org/media/Repository/Documents/2024_10/10_15/94a4e9f5_8f25_405b_9b11_b20500f93503/mid_1940_0413_25.jpg,不明,1
碗,明朝,碗,青花瓷碗。碗沿饰分体式莲瓣纹与方形回纹带。内壁上部窄幅波浪纹下环绕宽幅缠枝菊山茶纹。碗心圆形开光内绘折枝果纹。,02 Apr 2025,直径：210毫米 | 高度：102毫米 | 重量：1225克,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/6e2ed7d1_7471_4df4_8631_a3bc00687d77/mid_00389159_001.jpg,不明,1
碗,明朝 | 永乐,碗,青釉莲纹碗。此器物与大英博物馆1939.0518.1号藏品相似，呈深锥形器身，底部收束为极窄的圈足，口沿处略作内敛。釉底中央隆起如乳突，通体施纯净青白釉，釉下以深钴蓝彩绘饰。碗心中央绘有......,1952,直径：10.10厘米 | 高度：9.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_14/b212c758_0485_4c2c_9e32_a3ba00e9e34e/mid_00235719_001.jpg,不明,1
碗,北宋,碗,六瓣口沿石胎碗。内施乳白釉，外施铁锈釉。,02 Apr 2025,直径：215毫米 | 高度：67毫米,石器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/10_15/4e01c74f_efff_4037_b979_a3c000fb42b3/mid_00569706_001.jpg,不明,1
